STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2012,5.21257445273978,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2012,5.330754329592194,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2012,4.840844701903624,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,37.3,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2014,33.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,22.413757093475134,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Eastern & Southern Africa,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,12.148140967410962,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Western & Central Africa,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,8.866156072386314,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,6.174698153003568,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Caribbean small states,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,2.777071435512904,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,10.534411869811168,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,4.654580580704344,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,4.748821846371701,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,4.237527300907321,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2015,2.550574447296219,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Euro area,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2012,41.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2012,29.6,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,21.36652233471466,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Eastern & Southern Africa,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,12.585525103477151,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Western & Central Africa,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,8.65321480914556,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,6.4161303135324035,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Caribbean small states,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,2.7795549818247673,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,11.256671033725201,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAS,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,4.981848594451854,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAP,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,5.089907057401161,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (excluding high income),Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TEA,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,4.598866423013844,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,East Asia & Pacific (IDA & IBRD),Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EMU,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,2.5491205402957906,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Euro area,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2013,2.764701896720725,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Europe & Central Asia,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2002,9.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vanuatu,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2002,14.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB",Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2002,17.7,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2002,50.1,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2002,31.8,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2003,31.266255762974104,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Eastern & Southern Africa,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2003,14.877583748701534,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Western & Central Africa,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2003,9.670351053250618,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2003,8.920104764280369,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Caribbean small states,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2003,3.046828588119239,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2003,18.302943408431688,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Early-demographic dividend,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VEN,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,2.5,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Venezuela, RB",Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VNM,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,10.4,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Vietnam,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZMB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,43.9,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zambia,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZWE,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2010,29.2,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Zimbabwe,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2011,22.589700993920747,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Eastern & Southern Africa,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFW,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2011,12.624013532675406,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Western & Central Africa,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2011,8.579147491199636,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Arab World,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CSS,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2011,7.119337862074624,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Caribbean small states,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CEB,WB_WDI_SN_ITK_DEFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2011,2.8893374527730225,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Central Europe and the Baltics,Prevalence of undernourishment (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
